0.000000,0.000000,0.000001,0.999999,0.000000
0.000002,0.000002,0.000004,0.999992,0.000000
0.034181,0.018404,0.590805,0.007489,0.349122
0.000003,0.000154,0.000002,0.999840,0.000000
0.020215,0.028686,0.820025,0.098872,0.032202
0.000017,0.999983,0.000000,0.000000,0.000000
0.107326,0.013786,0.020411,0.855385,0.003092
0.275341,0.295138,0.106074,0.024373,0.299073
0.857061,0.007232,0.018160,0.002947,0.114599
0.239404,0.043486,0.209837,0.001982,0.505292
0.302991,0.144623,0.166104,0.025736,0.360547
0.001826,0.997472,0.000038,0.000048,0.000616
0.012726,0.060034,0.672911,0.001144,0.253184
0.024377,0.021887,0.853260,0.041158,0.059317
0.001023,0.001436,0.014615,0.982753,0.000173
0.000043,0.000145,0.990907,0.008690,0.000215
0.151153,0.829342,0.000765,0.000534,0.018206
0.412066,0.041106,0.018524,0.518893,0.009410
0.001306,0.001535,0.972167,0.001143,0.023850
0.140036,0.051940,0.488616,0.239658,0.079750
0.034066,0.073441,0.030801,0.858261,0.003430
0.003121,0.000038,0.000086,0.996750,0.000005
0.147031,0.351460,0.168501,0.017069,0.315939
0.123072,0.000161,0.001809,0.874587,0.000370
0.000288,0.000174,0.000063,0.999473,0.000002
0.004791,0.000408,0.024291,0.969824,0.000686
0.998531,0.000120,0.000001,0.001333,0.000015
0.000000,0.000000,0.000000,1.000000,0.000000
0.642207,0.001009,0.023065,0.326071,0.007648
0.077501,0.054015,0.145087,0.000863,0.722533
0.000091,0.000045,0.000270,0.999594,0.000001
0.002787,0.001663,0.515529,0.476822,0.003199
0.989636,0.001610,0.000027,0.000001,0.008726
0.000001,0.000000,0.000000,0.999999,0.000000
0.077379,0.013908,0.568584,0.013787,0.326342
0.631781,0.000620,0.018425,0.002042,0.347131
0.000189,0.999744,0.000005,0.000061,0.000001
0.178149,0.426998,0.113846,0.006666,0.274341
0.003936,0.009255,0.955048,0.009685,0.022075
0.046210,0.953768,0.000000,0.000015,0.000007
0.009197,0.056891,0.755742,0.024005,0.154165
0.690669,0.005242,0.231379,0.037923,0.034787
0.383914,0.014591,0.034774,0.556811,0.009910
0.000322,0.000730,0.000294,0.998650,0.000004
0.053347,0.016210,0.482912,0.002135,0.445395
0.000865,0.000001,0.000006,0.999128,0.000000
0.284819,0.252591,0.094532,0.013313,0.354746
0.073616,0.036491,0.378181,0.007109,0.504604
0.999761,0.000129,0.000000,0.000000,0.000110
0.000020,0.000000,0.000001,0.999979,0.000000
0.006288,0.993680,0.000001,0.000003,0.000029
0.183088,0.302262,0.189256,0.043225,0.282169
0.000012,0.000000,0.000004,0.999984,0.000000
0.501867,0.460334,0.001563,0.000223,0.036013
0.192831,0.021560,0.028549,0.000048,0.757012
0.000826,0.999157,0.000004,0.000001,0.000012
0.000008,0.000009,0.999489,0.000284,0.000210
0.001007,0.998953,0.000005,0.000008,0.000027
0.915184,0.001539,0.004992,0.000440,0.077846
0.010322,0.003003,0.117228,0.000022,0.869425
0.008256,0.000149,0.028297,0.000000,0.963298
0.007490,0.009533,0.880595,0.066630,0.035753
0.232360,0.053937,0.210400,0.434233,0.069069
0.595326,0.196348,0.034425,0.138187,0.035715
0.994395,0.002068,0.000059,0.000024,0.003453
0.493047,0.080867,0.093239,0.260859,0.071989
0.009569,0.013861,0.786566,0.008117,0.181886
0.896574,0.007565,0.031757,0.009063,0.055042
0.000012,0.000018,0.000017,0.999953,0.000000
0.314678,0.025752,0.033666,0.612749,0.013155
0.000320,0.000034,0.000160,0.999462,0.000024
0.036652,0.004098,0.008149,0.000004,0.951097
0.219432,0.088637,0.070372,0.004699,0.616860
0.000071,0.000021,0.972357,0.000013,0.027538
0.000440,0.999548,0.000002,0.000007,0.000002
0.996729,0.000019,0.000056,0.002894,0.000302
0.104984,0.135282,0.029110,0.000050,0.730574
0.013227,0.001580,0.002867,0.981670,0.000656
0.265374,0.116137,0.262553,0.059839,0.296098
0.024061,0.000002,0.000718,0.975173,0.000046
0.078438,0.000092,0.001174,0.920236,0.000060
0.609753,0.002310,0.066306,0.299011,0.022620
0.032056,0.004541,0.030003,0.926755,0.006645
0.096004,0.216501,0.486740,0.054569,0.146185
0.099539,0.017221,0.117943,0.737207,0.028091
0.100715,0.101271,0.509298,0.210545,0.078172
0.372564,0.524046,0.000705,0.000008,0.102677
0.052991,0.944782,0.000112,0.001549,0.000567
0.826343,0.078877,0.016359,0.025845,0.052577
0.372203,0.388111,0.063458,0.006665,0.169564
0.003444,0.996537,0.000002,0.000013,0.000004
0.758487,0.126592,0.020009,0.051313,0.043599
0.468619,0.295964,0.009318,0.000708,0.225391
0.506879,0.035316,0.077651,0.009279,0.370874
0.456060,0.050013,0.265786,0.025011,0.203130
0.074058,0.923336,0.000332,0.000208,0.002065
0.000037,0.999962,0.000000,0.000001,0.000000
0.013060,0.004571,0.187319,0.000009,0.795042
0.000250,0.000277,0.981632,0.000128,0.017713
0.905426,0.033711,0.006398,0.003793,0.050672
0.082582,0.092644,0.062271,0.000067,0.762437
0.092232,0.445006,0.248698,0.142947,0.071117
0.410315,0.215330,0.112284,0.026728,0.235343
0.006069,0.984405,0.001660,0.006285,0.001581
0.000408,0.999581,0.000002,0.000001,0.000008
0.000467,0.000061,0.017963,0.000000,0.981510
0.504285,0.004829,0.018919,0.466487,0.005480
0.001013,0.000139,0.001210,0.000000,0.997638
0.075164,0.831034,0.017129,0.005954,0.070719
0.000000,0.000000,0.000000,1.000000,0.000000
0.280888,0.126464,0.020308,0.000064,0.572275
0.339946,0.041325,0.255538,0.163396,0.199795
0.008494,0.988117,0.001153,0.001651,0.000586
0.492180,0.200311,0.098698,0.078909,0.129903
0.618611,0.044365,0.007469,0.322336,0.007219
0.168869,0.760241,0.017576,0.008218,0.045096
0.923001,0.059438,0.000991,0.000169,0.016401
0.000064,0.000020,0.000070,0.999846,0.000001
0.420083,0.345993,0.055164,0.067608,0.111153
0.000519,0.999480,0.000000,0.000000,0.000000
0.000049,0.000063,0.996379,0.000095,0.003413
0.000186,0.000417,0.000077,0.999319,0.000001
0.002567,0.954360,0.000265,0.000004,0.042803
0.002005,0.000049,0.004955,0.000000,0.992991
0.494398,0.033532,0.180252,0.049382,0.242436
0.000129,0.999847,0.000000,0.000021,0.000002
0.000000,0.000000,0.000000,1.000000,0.000000
0.070680,0.082972,0.547200,0.017438,0.281710
0.029700,0.021016,0.836018,0.034975,0.078292
0.385509,0.007373,0.004281,0.598377,0.004460
0.154218,0.043482,0.474369,0.144847,0.183084
0.808759,0.007830,0.019203,0.081681,0.082526
0.586079,0.219105,0.047895,0.020251,0.126670
0.015679,0.984272,0.000009,0.000014,0.000027
0.045919,0.953659,0.000040,0.000175,0.000206
0.000022,0.000004,0.000017,0.999957,0.000000
0.191378,0.010074,0.148113,0.000126,0.650310
0.000003,0.000001,0.000001,0.999996,0.000000
0.000000,0.000000,0.000000,1.000000,0.000000
0.001306,0.000976,0.815496,0.174957,0.007265
0.000575,0.999380,0.000009,0.000021,0.000015
0.999999,0.000000,0.000000,0.000000,0.000001
0.986410,0.012344,0.000048,0.000383,0.000815
0.000000,0.000000,0.000000,1.000000,0.000000
0.990500,0.008571,0.000010,0.000007,0.000912
0.084249,0.000166,0.001020,0.914059,0.000506
0.026739,0.579297,0.026402,0.364987,0.002575
0.433907,0.022155,0.324617,0.017067,0.202254
0.124381,0.233085,0.313846,0.017978,0.310710
0.017614,0.007598,0.869779,0.061174,0.043835
0.994487,0.001535,0.000208,0.000143,0.003627
0.531504,0.009377,0.280258,0.074921,0.103940
0.001509,0.001744,0.957563,0.000812,0.038373
0.000051,0.000036,0.000045,0.999868,0.000000
0.000006,0.000000,0.000003,0.999990,0.000000
0.367108,0.538297,0.001163,0.000023,0.093409
0.008960,0.012405,0.826501,0.137821,0.014313
0.993232,0.006159,0.000002,0.000001,0.000607
0.072129,0.906376,0.000894,0.020244,0.000358
0.034070,0.271999,0.175445,0.442573,0.075913
0.354455,0.001649,0.030808,0.601993,0.011095
0.014804,0.984814,0.000030,0.000075,0.000279
0.007302,0.990833,0.000081,0.000760,0.001024
0.000950,0.000089,0.024577,0.000000,0.974384
0.247545,0.233328,0.172945,0.180869,0.165313
0.045151,0.424709,0.303259,0.178805,0.048076
0.047924,0.010511,0.015043,0.923148,0.003375
0.989016,0.000385,0.000441,0.000275,0.009883
0.005480,0.990775,0.000046,0.003558,0.000143
0.047410,0.001129,0.014623,0.000002,0.936835
0.094296,0.095640,0.394659,0.240262,0.175142
0.000119,0.999880,0.000000,0.000001,0.000000
0.005589,0.004638,0.032038,0.000001,0.957735
0.435113,0.144648,0.157128,0.043591,0.219520
0.001271,0.998700,0.000001,0.000001,0.000027
0.277608,0.065113,0.283103,0.267206,0.106970
0.024809,0.026572,0.847298,0.049936,0.051386
0.606240,0.030310,0.012884,0.000295,0.350272
0.044836,0.705275,0.015006,0.231599,0.003285
0.761042,0.067041,0.008917,0.000333,0.162666
0.262901,0.424303,0.101955,0.046329,0.164512
0.999969,0.000026,0.000000,0.000000,0.000005
0.003998,0.003004,0.042083,0.000000,0.950914
0.575690,0.025364,0.035916,0.340024,0.023006
0.265186,0.019316,0.143515,0.556763,0.015221
0.000150,0.000002,0.000210,0.999638,0.000000
0.000006,0.000000,0.000001,0.999993,0.000000
0.059842,0.000512,0.000750,0.938874,0.000022
0.223445,0.608372,0.013291,0.142348,0.012543
0.001233,0.000447,0.493470,0.000004,0.504846
0.134482,0.150301,0.457535,0.147202,0.110479
0.026689,0.004896,0.107012,0.844827,0.016576
0.019792,0.002734,0.294594,0.000107,0.682774
0.110266,0.224793,0.170929,0.006531,0.487482
0.212687,0.745615,0.002840,0.002891,0.035967
0.000395,0.000236,0.052902,0.000000,0.946466
0.918114,0.025958,0.002650,0.000378,0.052900
0.000001,0.000001,0.999953,0.000011,0.000035
0.999952,0.000035,0.000000,0.000000,0.000013
0.986640,0.010031,0.000079,0.000086,0.003164
0.049026,0.037032,0.645023,0.185139,0.083780
0.328097,0.036216,0.031753,0.000178,0.603756
0.134972,0.104726,0.437779,0.038484,0.284039
0.013313,0.005276,0.048182,0.928476,0.004752
0.000004,0.000086,0.951179,0.000000,0.048730
0.337791,0.111265,0.211042,0.049420,0.290482
0.112972,0.068407,0.522840,0.023466,0.272315
0.846676,0.014609,0.007387,0.000325,0.131004
0.002503,0.997489,0.000003,0.000002,0.000003
0.005494,0.984913,0.001800,0.006875,0.000917
0.012934,0.037025,0.008542,0.940222,0.001277
0.315917,0.009595,0.019749,0.648244,0.006495
0.009126,0.987582,0.000719,0.002233,0.000340
0.015021,0.739519,0.000602,0.244573,0.000286
0.000007,0.000004,0.998801,0.000012,0.001175
0.376118,0.277732,0.072205,0.237288,0.036657
0.000471,0.000646,0.000417,0.998465,0.000001
0.000293,0.000117,0.002338,0.997183,0.000069
0.003067,0.001503,0.889089,0.000596,0.105745
0.007943,0.007618,0.938438,0.001832,0.044170
0.010944,0.988916,0.000007,0.000125,0.000007
0.069575,0.010250,0.073501,0.831630,0.015045
0.000063,0.000131,0.987437,0.011722,0.000648
0.005319,0.974895,0.005203,0.000270,0.014313
0.080655,0.830581,0.030502,0.006374,0.051888
0.567367,0.381110,0.002805,0.002908,0.045810
0.045612,0.954313,0.000006,0.000018,0.000051
0.004860,0.000819,0.256461,0.736579,0.001281
0.030075,0.005894,0.415138,0.000186,0.548707
0.101397,0.020982,0.097593,0.773507,0.006522
0.273419,0.118093,0.242835,0.048499,0.317155
0.000128,0.999872,0.000000,0.000000,0.000000
0.250079,0.021273,0.276717,0.154371,0.297560
0.003027,0.003671,0.909016,0.078282,0.006004
0.415385,0.337740,0.012949,0.000537,0.233389
0.737614,0.027472,0.072614,0.013485,0.148815
0.176869,0.126221,0.173755,0.006693,0.516462
0.090935,0.003263,0.190282,0.000064,0.715456
0.000096,0.999681,0.000001,0.000222,0.000000
0.073551,0.013825,0.027078,0.881605,0.003941
0.507550,0.413002,0.011791,0.006451,0.061206
0.087698,0.034367,0.588565,0.020718,0.268652
0.194655,0.011950,0.031050,0.746117,0.016228
0.000197,0.000011,0.000162,0.999629,0.000001
0.001828,0.001454,0.961582,0.001676,0.033461
0.063877,0.045688,0.366769,0.008533,0.515134
0.000031,0.999969,0.000000,0.000000,0.000000
0.227911,0.718656,0.006603,0.002284,0.044546
0.803203,0.100636,0.014567,0.005180,0.076414
0.000974,0.000391,0.001462,0.997160,0.000013
0.248458,0.138359,0.261158,0.139771,0.212254
0.000006,0.000011,0.000001,0.999982,0.000000
0.923876,0.007848,0.022064,0.008694,0.037518
0.081297,0.106737,0.333836,0.030876,0.447254
0.001287,0.002417,0.767188,0.223631,0.005477
0.721484,0.162764,0.031528,0.010390,0.073835
0.001982,0.000043,0.000094,0.997877,0.000004
0.101050,0.126337,0.490582,0.120276,0.161756
0.965539,0.003352,0.001795,0.000348,0.028966
0.000881,0.002188,0.100250,0.896370,0.000311
0.348140,0.150156,0.088913,0.349267,0.063524
0.000138,0.999833,0.000002,0.000027,0.000001
0.001328,0.001735,0.002860,0.994057,0.000020
0.008560,0.973444,0.003723,0.013291,0.000981
0.478033,0.027020,0.037455,0.002123,0.455369
0.762886,0.006809,0.028558,0.005756,0.195990
0.004335,0.988947,0.000681,0.000762,0.005274
0.013759,0.007978,0.925592,0.010035,0.042635
0.048817,0.120836,0.009813,0.819554,0.000980
0.007718,0.009036,0.002791,0.980148,0.000307
0.015954,0.008107,0.241780,0.000114,0.734046
0.000093,0.000002,0.000222,0.999680,0.000002
0.999999,0.000000,0.000000,0.000000,0.000001
0.042261,0.033814,0.151282,0.759995,0.012648
0.004107,0.002661,0.853862,0.126177,0.013193
0.000063,0.000243,0.980835,0.000024,0.018835
0.017663,0.009929,0.014579,0.000002,0.957828
0.293901,0.013933,0.212589,0.005276,0.474300
0.025308,0.000511,0.002152,0.971740,0.000288
0.041208,0.007795,0.237045,0.000733,0.713220
0.003353,0.002820,0.942831,0.000786,0.050211
0.000107,0.999893,0.000000,0.000000,0.000000
0.993939,0.001319,0.000372,0.000146,0.004224
0.234136,0.050542,0.130458,0.003562,0.581302
0.001285,0.000073,0.000474,0.998122,0.000046
0.067443,0.106838,0.461157,0.276126,0.088436
0.882446,0.005282,0.004761,0.000072,0.107439
0.189812,0.016556,0.007133,0.785276,0.001224
0.316080,0.536692,0.016421,0.002488,0.128319
0.380983,0.222097,0.131941,0.042280,0.222699
0.489631,0.034186,0.115977,0.004118,0.356089
0.197644,0.023566,0.179409,0.000974,0.598407
0.001263,0.994138,0.001043,0.003340,0.000216
0.156900,0.043607,0.388095,0.280401,0.130998
0.114338,0.071076,0.210900,0.542199,0.061487
0.149319,0.037378,0.569686,0.058589,0.185029
0.000720,0.002260,0.980422,0.000546,0.016053
0.002324,0.001019,0.845646,0.000166,0.150846
0.120562,0.164660,0.192485,0.462248,0.060045
0.343012,0.076414,0.314762,0.100520,0.165293
0.088965,0.003660,0.133108,0.000026,0.774242
0.109935,0.002648,0.289522,0.000284,0.597612
0.000000,0.000000,0.000000,1.000000,0.000000
0.150179,0.841556,0.001347,0.000814,0.006104
0.059377,0.001498,0.018666,0.918728,0.001730
0.002725,0.025847,0.002901,0.968391,0.000136
0.002523,0.968025,0.000045,0.029405,0.000002
0.001057,0.998448,0.000002,0.000488,0.000005
0.495626,0.077247,0.096261,0.122699,0.208167
0.999661,0.000062,0.000001,0.000001,0.000275
0.222106,0.137606,0.015538,0.000084,0.624665
0.107437,0.011220,0.028826,0.840249,0.012269
0.357507,0.058269,0.170959,0.009442,0.403824
0.008268,0.004414,0.012589,0.974261,0.000468
0.687940,0.031152,0.036338,0.198177,0.046392
0.008609,0.001031,0.000433,0.989862,0.000065
0.024058,0.009015,0.035869,0.925567,0.005491
0.001181,0.001198,0.974074,0.013261,0.010285
0.131241,0.011261,0.147326,0.687641,0.022531
0.000197,0.001421,0.001189,0.997189,0.000004
0.027821,0.971302,0.000019,0.000812,0.000046
0.097622,0.069971,0.499879,0.248049,0.084479
0.453859,0.116747,0.053870,0.001709,0.373815
0.003108,0.008103,0.048817,0.938716,0.001256
0.620285,0.033991,0.034062,0.002855,0.308807
0.009355,0.005648,0.938316,0.012438,0.034243
0.147948,0.414906,0.072899,0.014784,0.349463
0.002498,0.000790,0.642632,0.000101,0.353978
0.000002,0.000000,0.000093,0.999905,0.000000
0.243657,0.536073,0.086526,0.012865,0.120879
0.000695,0.999052,0.000054,0.000034,0.000165
0.081221,0.909818,0.001289,0.000406,0.007266
0.000029,0.000017,0.277933,0.000000,0.722021
0.000114,0.000138,0.000765,0.998974,0.000009
0.198300,0.050769,0.166398,0.003284,0.581249
0.000269,0.999700,0.000004,0.000025,0.000001
0.019775,0.980206,0.000003,0.000006,0.000010
0.925377,0.068302,0.000258,0.000229,0.005834
0.166007,0.782425,0.009250,0.028190,0.014128
0.000255,0.000003,0.000181,0.999558,0.000003
0.000293,0.000293,0.000157,0.999246,0.000010
0.508033,0.112424,0.018448,0.352937,0.008158
0.034653,0.047282,0.669399,0.206834,0.041832
0.019098,0.980875,0.000001,0.000002,0.000023
0.998974,0.000254,0.000037,0.000110,0.000625
0.027316,0.840653,0.010371,0.116346,0.005314
0.011055,0.003749,0.041119,0.000007,0.944071
0.005035,0.004559,0.677039,0.309438,0.003928
0.000473,0.999448,0.000010,0.000007,0.000062
0.036541,0.117020,0.091574,0.744032,0.010834
0.015872,0.020691,0.011118,0.950992,0.001327
0.498014,0.117437,0.106175,0.102465,0.175909
0.977720,0.001689,0.000777,0.000066,0.019749
0.999302,0.000366,0.000003,0.000017,0.000312
0.009117,0.006195,0.933643,0.005957,0.045088
0.000000,0.000001,0.000001,0.999998,0.000000
0.927475,0.026972,0.008169,0.004229,0.033154
0.047649,0.500182,0.004802,0.442503,0.004864
0.002484,0.002128,0.965816,0.020647,0.008925
0.627233,0.130921,0.001711,0.000024,0.240112
0.921875,0.009606,0.006180,0.042680,0.019659
0.405126,0.583914,0.001198,0.003671,0.006092
0.000242,0.001278,0.705237,0.290586,0.002657
0.002841,0.029653,0.010454,0.956781,0.000273
0.083845,0.310042,0.008875,0.593789,0.003449
0.000246,0.000618,0.982559,0.000257,0.016320
0.307340,0.041865,0.025856,0.001082,0.623858
0.066905,0.009363,0.218363,0.002452,0.702917
0.000361,0.000024,0.972375,0.000002,0.027237
0.656458,0.027589,0.098425,0.030222,0.187306
0.002448,0.997552,0.000000,0.000000,0.000000
0.999592,0.000081,0.000003,0.000001,0.000324
0.096673,0.000576,0.000522,0.000000,0.902230
0.005684,0.001470,0.509307,0.000036,0.483503
0.997922,0.001899,0.000011,0.000095,0.000073
0.943229,0.000977,0.003235,0.000963,0.051596
0.336421,0.388398,0.149048,0.027626,0.098508
0.000308,0.999686,0.000000,0.000001,0.000005
0.016567,0.000793,0.001937,0.980275,0.000428
0.108004,0.090547,0.094765,0.000662,0.706022
0.189053,0.008692,0.630711,0.004753,0.166792
0.088673,0.174932,0.164836,0.525820,0.045740
0.000091,0.999904,0.000000,0.000004,0.000000
0.060766,0.000289,0.020164,0.918274,0.000507
0.008805,0.006107,0.914967,0.044164,0.025957
0.353620,0.544592,0.022467,0.032419,0.046902
0.521582,0.440641,0.006651,0.009208,0.021918
0.470484,0.258408,0.071668,0.087453,0.111987
0.991047,0.001681,0.000323,0.000168,0.006781
0.015047,0.002240,0.114555,0.864854,0.003305
0.191223,0.019597,0.317025,0.015039,0.457117
0.999994,0.000000,0.000000,0.000000,0.000005
0.663658,0.295022,0.003845,0.005779,0.031696
0.132141,0.026759,0.056224,0.001130,0.783746
0.009123,0.970627,0.001312,0.018291,0.000647
0.000000,0.000000,0.000000,1.000000,0.000000
0.000033,0.999954,0.000000,0.000000,0.000013
0.081714,0.038190,0.307138,0.001621,0.571336
0.346326,0.117134,0.237989,0.042175,0.256376
0.084362,0.010227,0.049537,0.000083,0.855791
0.027165,0.000061,0.037646,0.934913,0.000214
0.769088,0.006592,0.023106,0.185684,0.015531
0.999905,0.000094,0.000000,0.000000,0.000001
0.000059,0.000048,0.010551,0.000000,0.989343
0.000026,0.001111,0.007442,0.991415,0.000006
0.000000,0.000000,0.000002,0.999998,0.000000
0.046508,0.951865,0.000025,0.000100,0.001502
0.016984,0.979882,0.000594,0.002096,0.000444
0.012859,0.003550,0.093404,0.877284,0.012903
0.013318,0.000077,0.000818,0.985677,0.000110
0.135215,0.372165,0.258206,0.018418,0.215995
0.997864,0.000338,0.000037,0.000078,0.001684
0.529031,0.146731,0.048456,0.011120,0.264662
0.001505,0.014393,0.855412,0.000482,0.128209
0.543072,0.010258,0.019384,0.000157,0.427129
0.072538,0.852401,0.027524,0.035881,0.011657
0.076336,0.013769,0.317554,0.002512,0.589829
0.000043,0.000694,0.000048,0.999215,0.000001
0.000949,0.000046,0.000036,0.998969,0.000001
0.119882,0.054794,0.502146,0.053110,0.270067
0.021490,0.003821,0.296495,0.000226,0.677968
0.181657,0.762190,0.016998,0.004755,0.034400
0.015619,0.013354,0.877349,0.017159,0.076518
0.000022,0.000083,0.000130,0.999764,0.000000
0.909533,0.030575,0.011320,0.010977,0.037595
0.015544,0.003073,0.058688,0.920290,0.002405
0.191167,0.077164,0.340552,0.022131,0.368986
0.782504,0.205754,0.000501,0.002614,0.008627
0.110847,0.044772,0.167300,0.033877,0.643204
0.747183,0.016328,0.029805,0.005490,0.201194
0.637797,0.099765,0.043177,0.006764,0.212498
1.000000,0.000000,0.000000,0.000000,0.000000
0.187592,0.253060,0.050289,0.002469,0.506590
0.999539,0.000051,0.000002,0.000003,0.000406
0.979611,0.017849,0.000016,0.000002,0.002522
0.999994,0.000000,0.000000,0.000001,0.000005
0.028995,0.025580,0.064197,0.877412,0.003815
0.006223,0.992058,0.000106,0.000166,0.001447
0.999857,0.000122,0.000000,0.000000,0.000021
0.043919,0.936333,0.002433,0.003358,0.013958
0.166126,0.004344,0.056396,0.757741,0.015393
0.061177,0.018563,0.057520,0.853489,0.009251
0.999797,0.000163,0.000000,0.000000,0.000039
0.000466,0.999388,0.000000,0.000144,0.000001
0.596831,0.092144,0.043873,0.209341,0.057812
0.934522,0.001739,0.008949,0.003569,0.051222
0.000903,0.999035,0.000003,0.000047,0.000011
0.415280,0.310674,0.059636,0.027189,0.187220
0.025918,0.012236,0.181640,0.776108,0.004098
0.428044,0.157771,0.019499,0.000941,0.393745
0.130427,0.109318,0.061771,0.672305,0.026179
0.000091,0.000050,0.973215,0.000011,0.026633
0.183170,0.754219,0.016911,0.029017,0.016682
0.211596,0.007317,0.059424,0.707153,0.014511
0.182011,0.004860,0.003856,0.807987,0.001285
0.047429,0.035215,0.790131,0.047174,0.080051
0.000509,0.999479,0.000000,0.000011,0.000000
0.094892,0.031296,0.447552,0.015506,0.410754
0.029112,0.013065,0.305975,0.000364,0.651484
0.000103,0.000096,0.988569,0.000016,0.011217
0.088878,0.882297,0.008147,0.004515,0.016164
0.140856,0.021435,0.467678,0.014878,0.355152
0.000087,0.000273,0.000086,0.999551,0.000003
0.037581,0.027992,0.533958,0.372510,0.027959
0.003257,0.000666,0.985893,0.007041,0.003142
0.073373,0.800044,0.007532,0.114045,0.005007
0.035544,0.649175,0.030182,0.280440,0.004659
0.013826,0.400953,0.022235,0.558592,0.004395
0.066401,0.024454,0.234235,0.000639,0.674271
0.134931,0.093048,0.374767,0.296490,0.100763
0.007835,0.992163,0.000000,0.000000,0.000001
0.000819,0.003436,0.002020,0.993713,0.000012
0.300447,0.102325,0.183559,0.096038,0.317630
0.305945,0.030727,0.071742,0.001113,0.590473
0.000287,0.000022,0.008173,0.991488,0.000029
0.635031,0.329911,0.005249,0.005948,0.023861
0.000195,0.000704,0.000294,0.998806,0.000001
0.028965,0.697389,0.097729,0.009497,0.166420
0.124075,0.030164,0.553093,0.078069,0.214599
0.003674,0.003089,0.964626,0.013915,0.014695
0.041793,0.104192,0.520060,0.282071,0.051884
0.027508,0.001003,0.012521,0.000001,0.958967
0.129905,0.081350,0.070316,0.700690,0.017740
0.001880,0.000160,0.000806,0.997075,0.000079
0.003692,0.004984,0.179894,0.000004,0.811426
0.998427,0.000270,0.000019,0.000008,0.001277
0.065740,0.737326,0.072001,0.065118,0.059814
0.001153,0.998785,0.000004,0.000004,0.000054
0.004849,0.004092,0.768192,0.000498,0.222368
0.635918,0.055916,0.042770,0.009469,0.255927
0.002838,0.996371,0.000045,0.000036,0.000710
